0,"France's Euro 84-winning coach Hidalgo dies Michel Hidalgo who led France to their first major trophy at the 1984 European Championship dies aged 87."
0,"BBC Sport's five things to do today Our team give you something to read watch try listen and join in with - all in one place."
0,"Cheeky Carragher and '90s Neville - sports stars take part in football photo challenge A new social media challenge sees sports stars post no context football pictures."
0,"Kane 'stupid' not to leave Spurs if he wants to win league - Sutton Harry Kane would be "stupid" not to leave Tottenham if Liverpool or Manchester City came in for the England striker says Chris Sutton."
0,"How Dua Lipa and The Weeknd are bringing the 80s back… again The 1980s are once again influencing some of the world’s biggest artists like Dua Lipa and The Weeknd."
0,"Ronaldinho and brother under house arrest in Paraguay Former Brazil forward Ronaldinho is released from prison and placed under house arrest in Paraguay."
0,"Match of the Day: Top 10 podcast - Premier League managers Our Match of the Day pundits discuss just who is the best ever Premier League manager?"
0,"NFL team owners vote to extend play-offs from 2020 season NFL team owners vote to extend the league by adding two extra teams to the play-offs starting from the 2020 season."
0,"Learning how to make an igloo in the Antarctic The BBC's Justin Rowlatt learnt to make an igloo while visiting Antarctica's Thwaites Glacier."
0,"50000-year-old string found at France Neanderthal site A three-ply chord fragment made from bark was spotted on a stone tool recovered at a cave in France."
0,"Southampton wanted to 'repay' community - Ward-Prowse on wage deferrals Southampton vice-captain James Ward-Prowse says the players wanted to help the club and "repay" the local community when taking wage deferrals."
0,"Fuminho: One of Brazil's most wanted criminals arrested in Mozambique Gilberto Aparecido dos Santos known as Fuminho has spent more than two decades on the run."
0,"Gossip: Inter want Griezmann Real want Kante Inter will want Griezmann for Martinez Real Madrid target Chelsea's Kante Man Utd keen on Niguez plus more."
0,"Quiz of the week: What did 'Captain Tom' set out to do? How closely have you been paying attention to what's been going on during the past seven days?"
0,"US announces millions in aid for resource-rich Greenland The Trump administration will also open a consulate in the territory. amid competition for Greenland's resources."
0,"Iran warns US Navy over Gulf incident The US Navy accused Iranian vessels of "dangerous and provocative actions" in the Gulf on Wednesday."
0,"Premier League 'risks becoming a patsy' - Amnesty warning over Saudi Newcastle takeover The Premier League "risks becoming a patsy" unless it looks at a potential takeover of Newcastle United according to Amnesty International."
0,"MOTD Top 10: The Premier League's most bonkers moments Gary Lineker Alan Shearer and Ian Wright debate the Premier League's top 10 most bonkers moments and you can rank yours too."
0,"Wildfires rip through Poland's biggest national park Hundreds of firefighters are battling fires ravaging the Biebrza National Park Poland's largest."
0,"Quiz of the week: What do you remember about Kenny Rogers? How closely have you been paying attention to what's been going on during the past seven days?"
0,"Close up footage of Arkansas tornado An active weather front brings a rapid developing and destructive tornado to Arkansas"
0,"BBC Sport's five things to do today Our team give you something to read watch try listen and join in with - all in one place."
0,"Boxer Joseph Parker recreates Love Actually dance routine at home Former WBO heavyweight champion Joseph Parker channels his inner dancer while recreating Hugh Grant's iconic dance routine from the film Love Actually."
0,"Robert Levinson: Iran denies US former agent died there His family say they now believe he died in custody in the Islamic republic where he vanished in 2007."
0,"BBC Sport's five things to do today Our team give you something to read watch try listen and tell us - all in one place."
0,"'We all have resilience... You've got to make it grow' Professional explorer Mike Horn reflects upon his daredevil career so far."
0,"Watch: European champion boxer Sam Maxwell gives himself a black eye European super-lightweight champion Sam Maxwell accidentally gives himself a black eye during a live stream of a home workout."
0,"George Pell: Man who accused cardinal says 'case doesn't define me' The man says he respects a court's decision to overturn Cardinal George Pell's sexual abuse convictions."
0,"Brazil: Amazon land defender Zezico Guajajara shot dead Zezico Guajajara is the latest activist to be killed in a campaign to protect Brazil's indigenous land."
0,"Kobe Bryant: NBA great inducted into Naismith Hall of Fame Kobe Bryant who died in January will be posthumously inducted into the Naismith Memorial Basketball Hall of Fame."
0,"How a Rastafarian village gave Hollywood Peter Pan A child actor from a small religious community in Antigua is bringing the timeless character to life."
0,"Fisticuffs over free-kicks and bust-ups at yoga - when team-mates clashed Fifteen years after one of the most shocking moments in Premier League history BBC Sport takes a look at some other on-pitch bust-ups involving team-mates."
0,"Your pictures on the theme of 'insects' Each week we publish a gallery of readers' pictures on a set theme. This week it is "insects"."
0,"Quiz of the week: On the loss of a Bond girl and more How closely have you been paying attention to what's been going on during the past seven days?"
0,"China ZTE executive quits amid sex assault allegations Bao Yuming steps down from the tech giant's board after reports of a police investigation."
0,"Murray & Djokovic build their perfect player and discuss the 'GOAT' Grand Slam champions Andy Murray and Novak Djokovic held an Instagram Live chat where they built their perfect tennis player and discussed the GOAT debate."
0,"Haney 'rejects discrimination of any kind' after 'white boy' comment Devin Haney says he is not racist and rejects discrimination after saying he would "never lose to a white boy"."
0,"The stealthy little drones that fly like insects Making wings that flap is very difficult but it has real advantages as some are finding out."
0,"Quiz of the Week: On satellites and stars Together at Home How closely have you been paying attention to what's been going on during the past seven days?"
0,"Bronze's journey from sibling rivalry to cutting pizzas to World Cups - in her own words England and Lyon star Lucy Bronze describes life at eight 18 and 28 after winning the 2020 BBC Women's Footballer of the Year."
0,"'F1' Benzema compares fellow French striker Giroud to a 'go-kart' Real Madrid striker Karim Benzema says he is a "Formula 1 car" while former France team-mate Olivier Giroud is just a "go-kart"."
0,"All football in England below National League level to end with results expunged All football in England below National League level will end immediately and results will be expunged."
0,"Bernie Sanders suspends campaign Democratic presidential hopeful Bernie Sanders suspends his campaign for nomination as candidate."
0,"Aubameyang urged to leave 'failing' Arsenal for 'more ambitious club' Arsenal's Pierre-Emerick Aubameyang needs to "secure a contract with a more ambitious club" according to the president of the Gabon Football Association."
0,"Why does President Trump want to mine on the Moon? The US President signed an order this week stating Americans had rights to use resources in space."
0,"Sheikh Mujibur Rahman: Army officer hanged for murder of Bangladesh's founding president Abdul Majed spent 25 years on the run after he was found guilty of murdering Sheikh Mujibur Rahman."
0,"Rare Ravi Shankar footage released to mark centenary Archive images show the celebrated Indian musician alongside the Queen and George Harrison."
0,"Monday's gossip: Sancho 'not interested in Chelsea' plus more Sancho not interested in Chelsea Barcelona favourites to sign Ndombele Chelsea to make second Mertens bid plus more."
0,"'Belsen showed me how low mankind can sink' What Ian Forsyth saw at the Bergen-Belsen concentration camp in WW2 has haunted him for the past 75 years."
0,"Ex-Italy striker Vialli given pancreatic cancer all-clear Former Chelsea striker and manager Gianluca Vialli is given the all-clear from pancreatic cancer."
0,"Wright & Price in PDC's first 'home tour' games World champion Peter Wright and leading players including Gerwyn Price Dave Chisnall and Lisa Ashton will compete in a new tournament from their homes."
0,"Fiji rugby chairman Francis Kean resigns amid homophobia accusations The chairman of the Fiji Rugby Union (FRU) stands down amid accusations of homophobia and discrimination."
0,"NFL draft 2020: Joe Burrow selected by Cincinnati Bengals with first pick Joe Burrow says it is a "dream come true" after being selected first by the Cincinnati Bengals in the 2020 NFL draft."
0,"Gossip: Chelsea keeping tabs on Arsenal's Aubameyang Chelsea linked with several strikers Barcelona want Tottenham midfielder Everton look to Brazilian defender plus more."
0,"The 'Aids quilt' that showed the scale of suffering In 1985 LGBT activist Cleve Jones came up with a creative idea to spotlight Aids deaths in the US."
0,"Climate change: Warming clips the nightingale's wings Rising temperatures may be having a profound impact on one of the world's favourite songbirds."
0,"World Cup wins & Bermuda's leaping 'salmon' - TMS commentators relive your favourite moments Watch some of your favourite moments from ICC tournaments and remember them with the help of Test Match Special's commentators."
0,"Tom Brady knew New England Patriots spell was 'coming to an end' Tom Brady says he knew before the start of last season it would probably be his last year with New England Patriots."
0,"Russia prison: Jail ablaze in Angarsk Siberia after inmates riot Russian prison officials say a guard was attacked but rights groups say inmates were being mistreated."
0,"BBC Sport's five things to do today Our team give you something to read watch try listen and take - all in one place."
0,"Deadly olive tree disease across Europe 'could costs billions' A deadly pathogen affecting Europe's olive trees could cost over 20 billion euros."
0,"Madam CJ Walker: 'An inspiration to us all' How an African-American orphan and single mother founded a business empire - 114 years ago."
0,"Boko Haram suspects 'die of poison' in Chad jail The 44 men were taken into custody around Lake Chad during an offensive against Islamist militants."
0,"'This is it this is the biggest moment of my life' - what's it like to go through the NFL draft? British-born NFL players Osi Umenyiora Menelik Watson and Jack Crawford on the life-changing moment of being drafted."
0,"Chelsea close to signing Coutinho - gossip Chelsea are close to signing Philippe Coutinho and Jadon Sancho has been targeted by Manchester United... again plus more."
0,"Hong Kong protests: Jailed man gets judge's sympathy for stabbing The judge who jailed the man for the attack at an anti-government protest said he was a victim."
0,"Spencon: Inside the collapse of an African construction giant An Africa Eye investigation uncovers the chaotic final months of a once-great construction firm."
0,"Boris Johnson: Trump asks drug companies to assist PM's recovery The president said Johnson was a "fantastic person" who "fought like hell for his country"."
0,"Biggest cosmic mystery 'step closer' to solution New experimental findings could help us solve one of the biggest mysteries about the Universe."
0,"Saudi Arabia executes dance troupe attacker November's attack on performers took place as the country eased restrictions on public entertainment."
0,"Mysteries of decorated ostrich eggs in British Museum revealed Five Easter-egg sized decorated ostrich eggs in the British Museum are the subject of a new study."
0,"Afghanistan: The detention centre for teenage Taliban members The Afghan detention centre houses some 300 boys under 18 of whom half are alleged to be militants."
0,"Prickles the sheep found after seven years of Tasmania self-isolation A sheep that went missing in the Tasmanian bush has been found seven years later."
0,"The detention centre for teenage Taliban members The Afghan detention centre houses some 300 boys under 18 of whom half are alleged to be militants."
0,"Allergy impact from invasive weed 'underestimated' The impact on human health of an invasive ragweed plant may be "seriously underestimated"."
0,"Colombia: Saving rare species in jungles once protected by war Botanists from Kew are combing the forests of Colombia for new species threatened with extinction since peace accords were signed."
